pts,elo_i,opp_pts,elo_n
108,1534.5138,112,1530.2798
112,1533.5248,108,1537.7588
124,1457.3472,130,1450.1554
130,1376.6781,124,1383.8699
124,1546.637,127,1542.793
127,1539.5774,124,1543.4214
113,1447.9945,119,1444.4939
119,1530.2798,113,1533.7804
107,1543.4214,110,1537.9685
110,1450.1554,107,1455.6083
134,1645.6854,114,1648.5
114,1383.8699,134,1381.0553
113,1408.1534,117,1405.9037
117,1537.7588,113,1540.0085
132,1542.793,120,1554.5021
120,1444.4939,132,1432.7848
101,1648.5,95,1651.5359
95,1537.9685,101,1534.9326
129,1405.9037,132,1400.994
132,1540.0085,129,1544.9182
124,1554.5021,117,1562.255
117,1432.7848,124,1425.0319
110,1455.6083,136,1446.4985
136,1533.7804,110,1542.8901
110,1446.4985,102,1455.4576
102,1542.8901,110,1533.931
128,1534.9326,110,1547.2875
110,1381.0553,128,1368.7004
129,1455.4576,108,1472.8312
108,1562.255,129,1544.8815
126,1544.9182,120,1550.1267
120,1547.2875,126,1542.079
138,1400.994,119,1418.7644
119,1533.931,138,1516.1606
139,1472.8312,125,1479.5126
125,1418.7644,139,1412.083
101,1368.7004,110,1360.5958
110,1516.1606,101,1524.2653
121,1542.079,105,1551.7872
105,1550.1267,121,1540.4185
119,1540.4185,125,1525.9275
125,1425.0319,119,1439.5228
119,1544.8815,103,1570.7078
103,1651.5359,119,1625.7096
122,1525.9275,118,1535.4016
118,1551.7872,122,1542.3131
119,1479.5126,130,1467.7239
130,1360.5958,119,1372.3845
100,1625.7096,94,1633.4012
94,1524.2653,100,1516.5736
99,1633.4012,108,1623.7389
108,1535.4016,99,1545.064
99,1439.5228,113,1425.5564
113,1516.5736,99,1530.54
107,1542.3131,116,1529.8894
116,1570.7078,107,1583.1315
112,1623.7389,96,1629.7656
96,1530.54,112,1524.5133
131,1412.083,127,1418.8273
127,1529.8894,131,1523.1451
127,1583.1315,129,1578.0225
129,1467.7239,127,1472.8329
108,1629.7656,106,1631.7009
106,1523.1451,108,1521.2098
115,1372.3845,113,1376.418
113,1425.5564,115,1421.5229
93,1418.8273,104,1408.0452
104,1524.5133,93,1535.2954
110,1421.5229,109,1429.2371
109,1545.064,110,1537.3499
127,1429.2371,145,1420.9211
145,1472.8329,127,1481.1488
129,1521.2098,110,1544.2549
110,1537.3499,129,1514.3048
116,1376.418,114,1387.2469
114,1578.0225,116,1567.1935
106,1535.2954,109,1524.5377
109,1408.0452,106,1418.8029
143,1631.7009,106,1637.5504
106,1420.9211,143,1415.0717
132,1514.3048,135,1507.7123
135,1567.1935,132,1573.786
126,1544.2549,108,1553.5458
108,1524.5377,126,1515.2468
150,1418.8029,127,1434.4493
127,1481.1488,150,1465.5023
101,1515.2468,123,1505.4449
123,1553.5458,101,1563.3477
142,1465.5023,129,1471.1609
129,1387.2469,142,1381.5884
109,1573.786,112,1568.8729
112,1507.7123,109,1512.6254
137,1415.0717,141,1411.2076
141,1434.4493,137,1438.3134
111,1471.1609,108,1474.3711
108,1438.3134,111,1435.1031
117,1512.6254,110,1528.7306
110,1637.5504,117,1621.4452
108,1563.3477,122,1545.7417
122,1568.8729,108,1586.4789
128,1411.2076,113,1424.3871
113,1505.4449,128,1492.2655
114,1621.4452,112,1624.1302
112,1381.5884,114,1378.9033
117,1545.7417,127,1533.0073
127,1586.4789,117,1599.2133
103,1492.2655,102,1496.7965
102,1424.3871,103,1419.8561
143,1474.3711,114,1483.4126
114,1378.9033,143,1369.8618
122,1435.1031,114,1443.9707
114,1528.7306,122,1519.863
120,1599.2133,116,1603.825
116,1419.8561,120,1415.2444
132,1533.0073,120,1537.4091
120,1415.2444,132,1410.8427
118,1603.825,124,1593.2869
124,1410.8427,118,1421.3807
129,1483.4126,127,1487.179
127,1519.863,129,1516.0967
123,1624.1302,120,1625.6484
120,1443.9707,123,1442.4525
104,1369.8618,114,1357.5687
114,1421.3807,104,1433.6738
122,1537.4091,112,1540.2321
112,1357.5687,122,1354.7457
99,1487.179,113,1476.0773
113,1625.6484,99,1636.7501
113,1433.6738,119,1430.1757
119,1516.0967,113,1519.5948
106,1354.7457,115,1352.1782
115,1540.2321,106,1542.7996
111,1442.4525,131,1423.23
131,1496.7965,111,1516.019
120,1636.7501,99,1641.8641
99,1476.0773,120,1470.9633
121,1593.2869,107,1597.1174
107,1430.1757,121,1426.3451
117,1519.5948,115,1526.2474
115,1516.019,117,1509.3665
116,1423.23,138,1416.0869
138,1526.2474,116,1533.3905
100,1509.3665,108,1504.1672
108,1542.7996,100,1547.9988
120,1426.3451,107,1439.785
107,1352.1782,120,1338.7383
93,1641.8641,102,1634.0125
102,1597.1174,93,1604.9691
107,1547.9988,100,1558.2191
100,1504.1672,107,1493.9469
144,1470.9633,111,1484.5283
111,1439.785,144,1426.22
109,1558.2191,111,1554.6323
111,1533.3905,109,1536.9773
113,1604.9691,112,1606.9491
112,1338.7383,113,1336.7583
99,1634.0125,96,1637.4508
96,1416.0869,99,1412.6486
113,1426.22,116,1424.9409
116,1637.4508,113,1638.7299
117,1336.7583,114,1344.9484
114,1554.6323,117,1546.4423
130,1493.9469,113,1509.302
113,1606.9491,130,1591.594
112,1344.9484,116,1342.8134
116,1484.5283,112,1486.6633
122,1536.9773,147,1516.058
147,1412.6486,122,1433.5679
100,1509.302,98,1514.6685
98,1638.7299,100,1633.3634
138,1516.058,107,1529.1243
107,1486.6633,138,1473.597
136,1424.9409,113,1444.2134
113,1342.8134,136,1323.5409
113,1546.4423,124,1534.8958
124,1633.3634,113,1644.9099
122,1433.5679,133,1430.1976
133,1591.594,122,1594.9642
114,1514.6685,130,1505.8849
130,1529.1243,114,1537.9078
111,1473.597,122,1456.9407
122,1444.2134,111,1460.8698
129,1594.9642,127,1598.7115
127,1430.1976,129,1426.4503
114,1456.9407,101,1466.9951
101,1505.8849,114,1495.8304
103,1323.5409,117,1320.6493
117,1537.9078,103,1540.7994
120,1534.8958,113,1543.6208
113,1644.9099,120,1636.1848
118,1460.8698,117,1465.9312
117,1426.4503,118,1421.3889
127,1466.9951,133,1460.1403
133,1598.7115,127,1605.5664
97,1320.6493,109,1318.1166
109,1540.7994,97,1543.3322
137,1318.1166,97,1353.2692
97,1495.8304,137,1460.6779
120,1605.5664,126,1592.8179
126,1543.6208,120,1556.3694
114,1465.9312,115,1462.8678
115,1636.1848,114,1639.2482
115,1460.1403,126,1448.4392
126,1543.3322,115,1555.0332
127,1556.3694,133,1547.6157
133,1421.3889,127,1430.1426
96,1462.8678,124,1447.5081
124,1639.2482,96,1654.6079
115,1460.6779,105,1472.3118
105,1592.8179,115,1581.184
124,1430.1426,130,1425.3948
130,1448.4392,124,1453.187
111,1547.6157,98,1555.9888
98,1353.2692,111,1344.8961
127,1581.184,117,1591.2252
117,1472.3118,127,1462.2705
114,1654.6079,102,1659.4618
102,1555.9888,114,1551.1349
111,1591.2252,129,1567.1115
129,1344.8961,111,1369.0099
114,1425.3948,122,1419.9165
122,1447.5081,114,1452.9863
102,1462.2705,107,1459.2471
107,1555.0332,102,1558.0566
100,1659.4618,112,1648.151
112,1567.1115,100,1578.4222
118,1551.1349,110,1560.2761
110,1452.9863,118,1443.8451
121,1453.187,119,1460.0304
119,1459.2471,121,1452.4037
122,1369.0099,117,1375.8165
117,1460.0304,122,1453.2238
123,1419.9165,152,1412.744
152,1560.2761,123,1567.4486
122,1578.4222,137,1571.9386
137,1648.151,122,1654.6346
108,1558.0566,106,1559.354
106,1375.8165,108,1374.5192
136,1452.4037,128,1458.4774
128,1453.2238,136,1447.15
106,1412.744,115,1400.9919
115,1458.4774,106,1470.2295
116,1374.5192,115,1384.9642
115,1654.6346,116,1644.1896
108,1567.4486,119,1559.8431
119,1559.354,108,1566.9595
128,1571.9386,117,1575.9551
117,1447.15,128,1443.1335
107,1400.9919,109,1398.6594
109,1470.2295,107,1472.562
89,1443.1335,129,1436.5917
129,1644.1896,89,1650.7314
110,1575.9551,93,1586.1124
93,1384.9642,110,1374.8069
121,1559.8431,123,1554.5907
123,1436.5917,121,1441.8441
92,1374.8069,103,1363.7045
103,1472.562,92,1483.6644
113,1650.7314,96,1657.3135
96,1566.9595,113,1560.3774
108,1483.6644,117,1473.205
117,1363.7045,108,1374.1639
109,1554.5907,120,1534.1718
120,1443.8451,109,1464.264
109,1586.1124,98,1588.9857
98,1398.6594,109,1395.7861
107,1657.3135,132,1629.4176
132,1441.8441,107,1469.74
119,1473.205,111,1477.4153
111,1395.7861,119,1391.5758
104,1588.9857,98,1596.3925
98,1477.4153,104,1470.0085
112,1464.264,135,1456.6312
135,1560.3774,112,1568.0103
110,1596.3925,107,1598.4148
107,1470.0085,110,1467.9862
113,1568.0103,101,1578.0493
101,1629.4176,113,1619.3785
106,1534.1718,110,1526.9934
110,1598.4148,106,1605.5931
115,1391.5758,100,1399.8755
100,1374.1639,115,1365.8643
142,1467.9862,107,1483.4949
107,1456.6312,142,1441.1226
110,1365.8643,126,1354.7953
126,1526.9934,110,1538.0624
115,1399.8755,103,1409.1277
103,1441.1226,115,1431.8704
131,1619.3785,112,1622.052
112,1354.7953,131,1352.1218
108,1352.1218,105,1366.3154
105,1622.052,108,1607.8584
123,1469.74,138,1463.2117
138,1538.0624,123,1544.5907
125,1605.5931,103,1615.8978
103,1578.0493,125,1567.7446
114,1431.8704,104,1448.5304
104,1483.4949,114,1466.8348
116,1567.7446,115,1569.4113
115,1466.8348,116,1465.1682
107,1409.1277,119,1401.328
119,1607.8584,107,1615.6581
108,1448.5304,95,1457.239
95,1463.2117,108,1454.5031
115,1401.328,118,1400.0708
118,1615.6581,115,1616.9153
122,1454.5031,136,1448.9027
136,1544.5907,122,1550.191
117,1615.8978,98,1618.811
98,1366.3154,117,1363.4022
115,1465.1682,98,1480.045
98,1569.4113,115,1554.5344
118,1448.9027,131,1441.0333
131,1457.239,118,1465.1084
81,1363.4022,100,1360.5537
100,1616.9153,81,1619.7638
112,1400.0708,109,1404.5107
109,1441.0333,112,1436.5934
125,1554.5344,127,1549.8889
127,1465.1084,125,1469.7539
93,1619.7638,99,1607.104
99,1360.5537,93,1373.2135
119,1550.191,118,1552.8816
118,1549.8889,119,1547.1984
96,1480.045,89,1496.644
89,1618.811,96,1602.212
113,1496.644,122,1488.2915
122,1436.5934,113,1444.9459
95,1488.2915,117,1481.7036
117,1607.104,95,1613.6919
113,1373.2135,115,1367.1025
115,1404.5107,113,1410.6217
132,1552.8816,125,1558.3492
125,1547.1984,132,1541.7307
94,1613.6919,113,1593.6965
113,1444.9459,94,1464.9413
120,1410.6217,113,1422.0388
113,1602.212,120,1590.7949
99,1590.7949,100,1588.1353
100,1593.6965,99,1596.3562
117,1541.7307,116,1543.6559
116,1469.7539,117,1467.8287
105,1558.3492,109,1552.5576
109,1481.7036,105,1487.4952
111,1464.9413,104,1471.1261
104,1487.4952,111,1481.3104
112,1596.3562,107,1598.8737
107,1467.8287,112,1465.3113
124,1367.1025,118,1383.6034
118,1543.6559,124,1527.155
132,1588.1353,125,1592.9049
125,1552.5576,132,1547.788
128,1527.155,113,1534.0835
113,1471.1261,128,1464.1976
113,1465.3113,103,1476.3969
103,1383.6034,113,1372.5178
123,1592.9049,136,1577.3025
136,1422.0388,123,1437.6412
116,1464.1976,123,1455.2706
123,1547.788,116,1556.715
121,1598.8737,117,1600.7764
117,1437.6412,121,1435.7385
108,1577.3025,91,1586.8604
91,1372.5178,108,1362.96
117,1600.7764,128,1579.7219
128,1476.3969,117,1497.4514
99,1579.7219,96,1582.2529
96,1497.4514,99,1494.9204
122,1435.7385,107,1450.5779
107,1362.96,122,1348.1206
94,1534.0835,113,1525.8207
113,1586.8604,94,1595.1232
127,1494.9204,136,1487.2318
136,1455.2706,127,1462.9592
85,1582.2529,83,1585.6603
83,1595.1232,85,1591.7158
143,1525.8207,116,1531.3966
116,1348.1206,143,1342.5447
127,1556.715,140,1544.1842
140,1450.5779,127,1463.1086
120,1544.1842,110,1560.4042
110,1585.6603,120,1569.4403
102,1531.3966,104,1527.4132
104,1481.3104,102,1485.2938
149,1591.7158,123,1602.201
123,1342.5447,149,1332.0594
125,1487.2318,138,1478.1636
138,1463.1086,125,1472.1769
105,1332.0594,114,1328.6202
114,1462.9592,105,1466.3984
136,1527.4132,123,1537.187
123,1569.4403,136,1559.6665
132,1560.4042,124,1564.3945
124,1472.1769,132,1468.1865
121,1602.201,109,1606.6222
109,1485.2938,121,1480.8727
108,1478.1636,112,1473.7594
112,1468.1865,108,1472.5907
136,1606.6222,121,1623.0638
121,1564.3945,136,1547.9529
118,1466.3984,114,1472.0601
114,1537.187,118,1531.5254
118,1472.5907,120,1466.9523
120,1328.6202,118,1334.2587
106,1559.6665,128,1543.0535
128,1473.7594,106,1490.3724
111,1547.9529,115,1539.0259
115,1543.0535,111,1551.9805
124,1466.9523,113,1476.572
113,1531.5254,124,1521.9056
123,1623.0638,119,1628.6488
119,1490.3724,123,1484.7875
129,1334.2587,133,1329.8087
133,1521.9056,129,1526.3556
126,1480.8727,123,1484.4556
123,1472.0601,126,1468.4772
107,1628.6488,113,1620.8507
113,1526.3556,107,1534.1537
115,1551.9805,108,1563.2422
108,1539.0259,115,1527.7642
112,1329.8087,117,1326.759
117,1620.8507,112,1623.9004
113,1476.572,108,1481.4282
108,1484.4556,113,1479.5994
116,1563.2422,108,1573.0529
108,1484.7875,116,1474.9768
115,1623.9004,119,1616.2358
119,1468.4772,115,1476.1417
100,1481.4282,98,1485.3351
98,1326.759,100,1322.8522
140,1527.7642,133,1533.5316
133,1534.1537,140,1528.3862
106,1479.5994,134,1470.6948
134,1573.0529,106,1581.9574
130,1616.2358,124,1618.968
124,1485.3351,130,1482.6029
125,1474.9768,119,1481.438
119,1528.3862,125,1521.925
114,1618.968,98,1630.8938
98,1476.1417,114,1464.2159
131,1533.5316,118,1541.3186
118,1322.8522,131,1315.0652
100,1581.9574,95,1589.0115
95,1482.6029,100,1475.5488
112,1521.925,103,1533.8793
103,1481.438,112,1469.4838
132,1464.2159,92,1493.7488
92,1589.0115,132,1559.4786
114,1315.0652,125,1311.6514
125,1470.6948,114,1474.1086
108,1474.1086,103,1479.619
103,1311.6514,108,1306.141
122,1306.141,110,1331.5212
110,1493.7488,122,1468.3685
100,1630.8938,102,1626.1149
102,1533.8793,100,1538.6582
114,1469.4838,112,1476.3271
112,1475.5488,114,1468.7054
95,1479.619,120,1459.0049
120,1559.4786,95,1580.0928
119,1468.3685,113,1475.3494
113,1541.3186,119,1534.3378
104,1468.7054,140,1458.9368
140,1580.0928,104,1589.8615
131,1331.5212,118,1345.8594
118,1476.3271,131,1461.989
125,1461.989,135,1458.9152
135,1626.1149,125,1629.1887
132,1459.0049,112,1490.7748
112,1589.8615,132,1558.0916
107,1629.1887,103,1635.735
103,1538.6582,107,1532.1119
119,1345.8594,121,1341.2574
121,1458.9368,119,1463.5387
106,1475.3494,123,1467.9181
123,1534.3378,106,1541.769
145,1463.5387,149,1460.4758
149,1532.1119,145,1535.1748
85,1558.0916,102,1551.3066
102,1635.735,85,1642.5199
123,1458.9152,125,1453.7745
125,1541.769,123,1546.9097
110,1551.3066,113,1545.5341
113,1642.5199,110,1648.2925
125,1341.2574,137,1333.2908
137,1535.1748,125,1543.1415
105,1467.9181,126,1460.1199
126,1546.9097,105,1554.7079
106,1460.4758,119,1453.3563
119,1490.7748,106,1497.8943
104,1497.8943,106,1495.3062
106,1545.5341,104,1548.1222
130,1460.1199,109,1471.1019
109,1453.7745,130,1442.7925
132,1554.7079,133,1550.6459
133,1453.3563,132,1457.4183
112,1648.2925,106,1650.7239
106,1495.3062,112,1492.8748
125,1442.7925,115,1458.4438
115,1471.1019,125,1455.4506
119,1550.6459,116,1558.2535
116,1543.1415,119,1535.5338
123,1650.7239,115,1653.5054
115,1492.8748,123,1490.0933
124,1548.1222,120,1556.5977
120,1535.5338,124,1527.0583
114,1558.2535,116,1546.9379
116,1333.2908,114,1344.6064
126,1455.4506,123,1463.2747
123,1457.4183,126,1449.5942
114,1490.0933,113,1496.3347
113,1527.0583,114,1520.8169
134,1653.5054,126,1655.6689
126,1449.5942,134,1447.4307
98,1463.2747,129,1453.6809
129,1556.5977,98,1566.1914
119,1344.6064,121,1340.0177
121,1458.4438,119,1463.0326
115,1655.6689,113,1658.7736
113,1447.4307,115,1444.326
106,1520.8169,115,1513.6019
115,1496.3347,106,1503.5497
125,1513.6019,107,1520.9528
107,1444.326,125,1436.9752
135,1546.9379,108,1551.6857
108,1340.0177,135,1335.2699
109,1463.0326,110,1458.0692
110,1503.5497,109,1508.5131
113,1436.9752,118,1432.623
118,1453.6809,113,1458.0331
128,1566.1914,103,1577.2991
103,1335.2699,128,1324.1622
115,1658.7736,106,1660.822
106,1432.623,115,1430.5746
112,1508.5131,116,1503.2917
116,1458.0692,112,1463.2905
105,1520.9528,125,1506.7358
125,1458.0331,105,1472.25
132,1551.6857,120,1557.8962
120,1503.2917,132,1497.0812
113,1430.5746,126,1420.3422
126,1577.2991,113,1587.5315
127,1660.822,121,1663.2391
121,1506.7358,127,1504.3187
119,1557.8962,125,1550.3163
125,1463.2905,119,1470.8705
112,1324.1622,115,1322.5831
115,1497.0812,112,1498.6603
108,1663.2391,104,1667.6249
104,1472.25,108,1467.8643
104,1504.3187,121,1497.7184
121,1587.5315,104,1594.1318
117,1322.5831,121,1317.9065
121,1498.6603,117,1503.3369
112,1470.8705,124,1465.5282
124,1550.3163,112,1555.6586
126,1420.3422,125,1424.1348
125,1503.3369,126,1499.5443
107,1497.7184,103,1509.0629
103,1594.1318,107,1582.7874
111,1467.8643,113,1461.7607
113,1499.5443,111,1505.6478
132,1582.7874,125,1592.0294
125,1509.0629,132,1499.8208
105,1505.6478,100,1514.1957
100,1461.7607,105,1453.2129
113,1499.8208,107,1513.5543
107,1592.0294,113,1578.2959
103,1513.5543,120,1496.9573
120,1578.2959,103,1594.8929
112,1453.2129,121,1448.3218
121,1514.1957,112,1519.0868
112,1594.8929,103,1598.9673
103,1496.9573,112,1492.8829
106,1519.0868,129,1508.8904
129,1555.6586,106,1565.855
125,1565.855,116,1570.8417
116,1508.8904,125,1503.9037
115,1598.9673,96,1625.4747
96,1667.6249,115,1641.1174
93,1641.1174,114,1629.022
114,1625.4747,93,1637.5702
120,1503.9037,113,1511.3221
113,1570.8417,120,1563.4232
105,1637.5702,111,1632.2186
111,1629.022,105,1634.3735
107,1563.4232,95,1577.1808
95,1511.3221,107,1497.5646
108,1634.3735,114,1629.17
114,1632.2186,108,1637.4221
100,1577.1808,112,1557.1323
112,1497.5646,100,1517.613
112,1629.17,120,1616.8425
120,1637.4221,112,1649.7496
131,1517.613,127,1522.6058
127,1557.1323,131,1552.1395
130,1552.1395,121,1557.8154
121,1522.6058,130,1516.9299
133,1557.8154,129,1569.0403
129,1649.7496,133,1638.5248
129,1638.5248,109,1646.4225
109,1569.0403,129,1561.1426
120,1646.4225,106,1659.9885
106,1561.1426,120,1547.5765
122,1659.9885,117,1666.7079
117,1547.5765,122,1540.8572
117,1666.7079,121,1654.5758
121,1540.8572,117,1552.9893
123,1552.9893,115,1562.1216
115,1654.5758,123,1645.4435
95,1645.4435,93,1647.6196
93,1562.1216,95,1559.9454
126,1546.2091,115,1557.8883
115,1462.4913,126,1450.8121
121,1611.9647,113,1615.0787
113,1475.3961,121,1472.2821
99,1364.6799,103,1362.4492
103,1495.9122,99,1498.1429
112,1444.3511,128,1439.7275
128,1588.8818,112,1593.5054
104,1300,97,1319.3013
97,1513.9475,104,1494.6462
119,1319.3013,116,1326.0227
116,1472.2821,119,1465.5607
112,1498.1429,114,1492.6598
114,1362.4492,112,1367.9324
122,1439.7275,119,1445.6969
119,1557.8883,122,1551.9189
109,1450.8121,131,1426.0806
131,1445.6969,109,1470.4285
124,1551.9189,134,1536.3716
134,1326.0227,124,1341.5701
121,1465.5607,111,1475.0408
111,1341.5701,121,1332.09
113,1494.6462,105,1502.8534
105,1367.9324,113,1359.7252
111,1615.0787,91,1619.3169
91,1426.0806,111,1421.8424
108,1332.09,101,1351.041
101,1536.3716,108,1517.4205
119,1593.5054,110,1597.7318
110,1502.8534,119,1498.627
119,1359.7252,136,1354.1141
136,1475.0408,119,1480.6519
141,1597.7318,112,1613.5195
112,1421.8424,141,1406.0547
97,1470.4285,126,1452.7681
126,1619.3169,97,1636.9773
133,1498.627,123,1505.3629
123,1492.6598,133,1485.9238
105,1351.041,124,1335.3333
124,1452.7681,105,1468.4758
110,1480.6519,119,1469.9487
119,1354.1141,110,1364.8173
130,1613.5195,110,1617.3466
110,1406.0547,130,1402.2277
122,1402.2277,116,1409.5029
116,1485.9238,122,1478.6486
133,1468.4758,122,1486.03
122,1517.4205,133,1499.8663
123,1636.9773,100,1639.4423
100,1335.3333,123,1332.8683
118,1505.3629,121,1501.1796
121,1478.6486,118,1482.8319
104,1409.5029,105,1404.8558
105,1469.9487,104,1474.5958
129,1364.8173,117,1379.5034
117,1332.8683,129,1318.1821
124,1499.8663,114,1506.3683
114,1486.03,124,1479.5281
127,1474.5958,115,1491.1802
115,1482.8319,127,1466.2476
97,1404.8558,103,1399.1029
103,1379.5034,97,1385.2563
96,1639.4423,138,1618.8812
138,1617.3466,96,1637.9076
109,1506.3683,110,1503.6118
110,1501.1796,109,1503.936
124,1385.2563,121,1391.2297
121,1503.6118,124,1497.6384
137,1491.1802,121,1501.7126
121,1318.1821,137,1307.6497
133,1618.8812,108,1626.0042
108,1497.6384,133,1490.5155
102,1307.6497,94,1316.4456
94,1399.1029,102,1390.307
131,1466.2476,129,1469.661
129,1479.5281,131,1476.1146
137,1626.0042,108,1628.7828
108,1316.4456,137,1313.6669
123,1476.1146,108,1486.1414
108,1501.7126,123,1491.6859
120,1637.9076,108,1641.9534
108,1503.936,120,1499.8903
115,1391.2297,120,1383.6249
120,1469.661,115,1477.2659
131,1490.5155,98,1500.2153
98,1390.307,131,1380.6072
134,1641.9534,129,1644.1984
129,1491.6859,134,1489.4409
87,1644.1984,105,1633.339
105,1628.7828,87,1639.6422
113,1313.6669,99,1340.4019
99,1477.2659,113,1450.5309
115,1486.1414,104,1490.6448
104,1383.6249,115,1379.1215
120,1489.4409,122,1486.3669
122,1499.8903,120,1502.9642
134,1340.4019,102,1368.8263
102,1502.9642,134,1474.5398
117,1380.6072,120,1378.3582
120,1486.3669,117,1488.616
112,1639.6422,101,1644.9169
101,1368.8263,112,1363.5516
118,1633.339,100,1641.2452
100,1379.1215,118,1371.2152
102,1500.2153,104,1491.0281
104,1378.3582,102,1387.5454
121,1490.6448,135,1471.8967
135,1474.5398,121,1493.2878
103,1471.8967,98,1478.7196
98,1363.5516,103,1356.7288
128,1488.616,122,1491.8018
122,1387.5454,128,1384.3596
112,1450.5309,113,1447.7693
113,1644.9169,112,1647.6785
132,1491.0281,133,1483.3778
133,1371.2152,132,1378.8655
104,1384.3596,119,1369.0349
119,1447.7693,104,1463.094
106,1478.7196,111,1476.6887
111,1647.6785,106,1649.7094
113,1356.7288,126,1354.8818
126,1641.2452,113,1643.0922
93,1483.3778,132,1466.3535
132,1491.8018,93,1508.826
112,1643.0922,98,1652.4451
98,1463.094,112,1453.7411
88,1378.8655,144,1363.5129
144,1466.3535,88,1481.7061
124,1369.0349,134,1364.9003
134,1476.6887,124,1480.8234
92,1649.7094,115,1627.7407
115,1493.2878,92,1515.2565
132,1652.4451,126,1655.6879
126,1354.8818,132,1351.639
135,1508.826,96,1517.5111
96,1363.5129,135,1354.8279
115,1517.5111,104,1520.7982
104,1354.8279,115,1351.5408
113,1655.6879,109,1660.3887
